,id,sex,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,time_in_custody_in_days,time_in_jail_in_days,African-American_race,Asian_race,Hispanic_race,Native American_race,Other_race,Felony_c_charge_degree,High_score_text,Low_score_text,High_v_score_text
6983,10675,1,27,0,0,0,2,0.458312797847967,3.0,0.0,0,0,0,0,0,1,0,1,0
1840,2800,1,24,0,0,0,0,0.501869102389056,1.0,0.0,1,0,0,0,0,0,0,0,0
2536,3872,1,21,0,0,0,1,0.4391918395352028,7.0,0.0,0,0,0,0,0,1,0,1,0
258,382,0,23,0,0,1,5,0.4391918395352028,1.0,0.0,0,0,0,0,0,1,0,0,0
3579,5487,1,34,0,0,0,0,0.3680063572924454,0.0,0.0,1,0,0,0,0,1,0,1,0
1682,2571,1,24,0,1,0,4,0.6003440908766216,1.0,26.0,1,0,0,0,0,1,1,0,0
4032,6167,0,50,0,0,0,12,0.3789268871010585,435.0,434.0,1,0,0,0,0,0,0,0,0
6887,10531,1,40,0,0,0,8,0.4920384310905692,1.0,6.0,0,0,0,0,0,1,1,0,1
3588,5501,1,33,0,0,0,3,0.6003440908766216,4.0,3.0,1,0,0,0,0,1,0,0,0
5849,8950,0,48,0,0,0,0,0.3789268871010585,0.0,0.0,0,0,0,0,1,0,0,1,0
2844,4365,1,43,0,0,0,1,0.006266750269319,0.0,0.0,0,0,0,0,0,1,0,0,0
1271,1951,1,20,0,0,0,1,0.3847189713237704,1.0,1.0,1,0,0,0,0,1,0,1,0
6182,9465,0,55,0,0,0,2,0.2527833130815687,1.0,1.0,1,0,0,0,0,1,0,1,0
274,405,1,27,0,0,0,0,0.471343537583306,242.0,1.0,0,0,0,0,0,1,0,0,0
3630,5563,1,33,0,0,0,0,0.6003440908766216,28.0,0.0,0,0,0,0,0,1,0,0,0
4192,6424,1,45,0,0,0,1,0.4711053847741047,0.0,0.0,0,0,1,0,0,0,0,1,0
689,1054,1,21,1,0,0,2,0.4391918395352028,294.0,293.0,1,0,0,0,0,1,1,0,1
7064,10823,1,44,0,0,0,0,0.3789268871010585,1.0,1.0,0,0,1,0,0,0,0,1,0
2770,4239,1,35,0,0,1,0,0.4916747107215178,2.0,1.0,0,0,1,0,0,1,0,1,0
118,180,1,31,0,0,0,1,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,0,0,1
3857,5906,0,32,0,0,0,3,0.5267769160164757,1.0,1.0,1,0,0,0,0,0,0,0,0
5546,8479,1,47,0,0,0,4,0.54244724459776,1.0,0.0,1,0,0,0,0,1,0,1,0
745,1138,0,25,0,0,0,1,0.4391918395352028,0.0,0.0,1,0,0,0,0,0,1,0,0
144,223,1,38,1,1,0,9,0.6003440908766216,1.0,13.0,1,0,0,0,0,1,1,0,0
1701,2594,1,49,0,0,0,1,0.3664433400308426,25.0,24.0,1,0,0,0,0,1,0,1,0
2630,4021,1,39,0,0,0,1,0.4391918395352028,5.0,4.0,1,0,0,0,0,1,0,1,0
5719,8752,1,29,0,0,0,1,0.4088809184844745,1.0,0.0,0,0,0,0,0,1,0,1,0
6484,9922,0,26,0,1,0,4,0.4391918395352028,2.0,2.0,1,0,0,0,0,1,0,1,0
2828,4335,1,37,0,0,0,0,0.6003440908766216,8.0,0.0,1,0,0,0,0,1,1,0,0
5219,7989,1,22,0,0,0,3,0.471343537583306,109.0,1.0,1,0,0,0,0,1,0,0,1
3133,4802,1,56,0,0,0,7,0.471343537583306,9.0,9.0,0,0,0,0,0,1,0,0,0
4819,7373,1,40,0,0,0,15,0.4968077795161603,278.0,72.0,1,0,0,0,0,1,1,0,0
6035,9245,1,26,0,0,0,2,0.3787533268251586,0.0,0.0,1,0,0,0,0,0,0,1,0
6568,10055,1,26,0,0,0,7,-0.0074530569541445,0.0,0.0,1,0,0,0,0,1,0,0,0
4995,7640,1,37,0,0,0,1,0.6003440908766216,4.0,8.0,0,0,0,0,0,1,0,0,0
1703,2599,0,45,0,0,0,1,0.4391918395352028,0.0,0.0,0,0,0,1,0,0,0,1,0
2846,4368,1,22,0,0,0,1,0.471343537583306,2.0,1.0,0,0,1,0,0,1,0,1,0
4572,7022,1,25,0,0,0,0,0.3646630927902778,1.0,1.0,1,0,0,0,0,0,0,1,0
4345,6653,0,30,0,0,0,4,0.4391918395352028,30.0,29.0,0,0,0,0,0,1,0,0,0
3209,4932,1,47,0,0,0,3,1.0016194360980517,8.0,39.0,1,0,0,0,0,1,1,0,0
6377,9776,1,63,0,0,0,1,0.4391918395352028,0.0,0.0,0,0,0,0,0,1,0,1,0
6819,10431,1,41,0,0,0,3,0.2704275238757435,1.0,0.0,0,0,0,0,0,0,0,1,0
1443,2218,0,27,0,0,0,1,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,1,0
4468,6850,1,43,0,0,0,0,0.471343537583306,60.0,0.0,0,0,0,0,0,1,1,0,0
5267,8062,1,51,0,0,0,15,1.0016194360980517,18.0,34.0,1,0,0,0,0,1,1,0,0
1244,1908,1,20,0,0,0,0,0.3789268871010585,0.0,0.0,0,0,0,0,0,0,1,0,1
6618,10133,1,35,0,0,0,0,0.4248071395230975,0.0,0.0,0,0,0,0,0,0,0,1,0
3769,5774,1,57,0,0,0,1,0.2527833130815687,1.0,0.0,0,0,0,0,0,1,0,1,0
6106,9348,1,21,0,0,0,2,0.4391918395352028,1.0,0.0,0,0,0,0,0,1,0,0,0
2079,3182,1,25,0,0,0,2,0.4968077795161603,27.0,26.0,1,0,0,0,0,1,0,0,0
3999,6117,1,37,0,0,0,11,0.54244724459776,243.0,1.0,1,0,0,0,0,1,1,0,0
3671,5628,1,39,0,0,0,1,0.4391918395352028,1.0,1.0,0,0,0,0,0,1,0,1,0
3480,5346,1,34,0,1,0,27,0.3789268871010585,1.0,0.0,1,0,0,0,0,0,0,0,0
3917,5993,1,51,0,0,0,1,0.3789268871010585,1.0,1.0,0,0,0,0,0,0,0,1,0
5595,8565,1,30,0,0,0,13,0.6158406544877275,475.0,474.0,1,0,0,0,0,1,1,0,0
5112,7813,1,26,0,0,0,7,0.3680063572924454,267.0,1.0,1,0,0,0,0,1,0,0,0
3703,5676,0,23,0,0,0,0,0.1099179094042697,1.0,0.0,0,0,0,0,0,0,0,0,0
1440,2215,1,22,0,0,0,3,0.4391918395352028,214.0,214.0,1,0,0,0,0,1,0,0,1
2659,4065,1,23,0,0,1,3,0.4391918395352028,16.0,41.0,0,0,0,0,0,1,0,1,0
628,963,1,25,0,0,0,1,0.2823305083459641,1.0,1.0,0,0,0,0,0,1,0,0,0
3129,4796,1,24,0,0,0,5,0.4391918395352028,7.0,5.0,0,0,0,0,1,0,0,0,0
4309,6595,1,40,0,0,0,0,0.2733723583322921,1.0,1.0,1,0,0,0,0,1,0,1,0
3326,5117,1,20,0,1,0,2,0.6003440908766216,36.0,0.0,1,0,0,0,0,1,1,0,0
3210,4933,1,37,0,0,0,14,0.5178204111103699,1.0,1.0,1,0,0,0,0,1,1,0,0
890,1353,1,52,0,0,0,1,0.6849587909234305,47.0,3.0,0,0,0,0,0,1,0,1,0
4368,6688,1,42,0,0,0,0,0.5032242151760533,1.0,0.0,0,0,0,0,0,1,0,1,0
3152,4834,0,27,0,0,0,3,0.3831073113989042,7.0,0.0,1,0,0,0,0,1,0,0,0
6609,10123,1,50,0,0,0,18,0.5359953807481949,33.0,32.0,0,0,0,0,0,0,0,0,0
2949,4511,1,59,0,0,0,1,0.6003440908766216,1.0,1.0,1,0,0,0,0,1,0,1,0
5593,8560,1,47,0,0,0,2,0.2072635172024184,49.0,27.0,0,0,0,0,0,0,0,1,0
5799,8870,1,26,0,0,0,3,0.24300747643372,41.0,41.0,0,0,0,0,1,1,0,1,0
2404,3674,0,32,0,0,0,0,0.54244724459776,1.0,0.0,1,0,0,0,0,1,0,1,0
5177,7920,1,22,0,0,0,0,-0.0025245199358071,0.0,0.0,1,0,0,0,0,1,0,1,0
6833,10450,1,30,0,0,0,1,0.4391918395352028,0.0,1.0,0,0,0,0,0,0,0,1,0
4444,6808,1,32,0,0,0,0,0.4135571094738751,1.0,1.0,0,0,0,0,1,1,0,1,0
6549,10029,1,54,0,0,0,0,0.5267769160164757,0.0,0.0,0,0,0,0,0,1,0,1,0
1831,2786,1,28,0,0,0,1,0.4288851389791691,1.0,15.0,1,0,0,0,0,1,0,1,0
6859,10491,1,29,0,0,0,1,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
6901,10547,1,55,0,0,0,3,0.4391918395352028,16.0,69.0,1,0,0,0,0,0,0,0,0
1416,2178,1,26,0,0,0,3,0.3680063572924454,0.0,0.0,1,0,0,0,0,1,0,1,0
7011,10723,0,28,0,0,0,7,0.4391918395352028,113.0,6.0,0,0,0,0,0,1,0,0,0
4294,6575,1,44,0,0,0,2,0.4391918395352028,1.0,0.0,0,0,1,0,0,1,0,1,0
368,553,1,57,0,0,0,18,0.4391918395352028,453.0,0.0,1,0,0,0,0,1,1,0,0
253,376,1,22,0,0,0,3,0.7091781630513855,16.0,0.0,1,0,0,0,0,0,1,0,1
5912,9060,1,29,0,0,0,2,0.501284039294556,18.0,1.0,0,0,0,0,0,0,0,0,0
968,1496,1,23,0,0,0,2,0.4391918395352028,6.0,6.0,1,0,0,0,0,1,0,0,0
6985,10677,1,29,0,0,0,10,0.3664433400308426,29.0,29.0,1,0,0,0,0,1,1,0,0
5574,8526,0,26,0,0,0,0,0.3831073113989042,4.0,6.0,1,0,0,0,0,0,1,0,0
6961,10646,1,32,0,0,0,6,0.6003440908766216,0.0,130.0,1,0,0,0,0,1,1,0,0
1183,1822,1,31,0,0,0,2,0.6003440908766216,41.0,0.0,0,0,0,0,0,1,0,1,0
2778,4254,1,46,0,0,0,12,0.4968077795161603,73.0,2.0,1,0,0,0,0,0,0,0,0
4019,6150,1,33,0,0,0,0,0.0012986659259234,54.0,53.0,0,0,0,0,0,1,0,1,0
5004,7652,1,25,0,0,1,8,0.54244724459776,4.0,0.0,1,0,0,0,0,1,1,0,0
777,1186,1,24,0,0,0,1,0.3789268871010585,1.0,1.0,0,0,0,0,0,0,0,1,0
1257,1926,0,45,0,0,0,5,0.0011602178111783,0.0,0.0,0,0,0,0,0,0,0,1,0
10,14,1,27,0,0,0,0,0.7056419689813322,1.0,1.0,0,0,0,0,0,1,0,1,0
3397,5209,1,26,0,0,0,0,0.3680063572924454,1.0,0.0,0,0,0,0,0,1,0,1,0
3195,4909,1,25,0,0,0,0,0.3789268871010585,4.0,4.0,0,0,1,0,0,0,0,1,0
1821,2770,0,22,0,0,0,0,0.2527833130815687,2.0,2.0,0,0,0,0,1,1,0,1,0
4984,7620,1,54,0,0,0,1,0.4391918395352028,0.0,0.0,1,0,0,0,0,1,0,1,0
662,1014,1,21,0,0,0,0,0.3268775502628415,14.0,0.0,1,0,0,0,0,1,0,0,0
7061,10818,0,36,0,0,0,5,0.4391918395352028,43.0,0.0,0,0,0,0,0,1,0,1,0
3801,5825,1,24,0,0,0,11,0.471343537583306,51.0,51.0,1,0,0,0,0,1,1,0,0
3160,4846,1,35,0,0,0,7,0.4391918395352028,195.0,195.0,1,0,0,0,0,1,0,1,0
2008,3064,1,42,0,0,0,1,0.3789268871010585,3.0,2.0,0,0,0,0,0,0,0,1,0
3412,5232,1,24,0,0,0,2,0.6849587909234305,118.0,10.0,0,0,0,0,0,1,0,0,0
5825,8918,0,29,0,0,0,1,0.6849587909234305,6.0,1.0,0,0,0,0,0,1,0,1,0
3995,6112,1,34,0,0,0,0,0.2704275238757435,0.0,0.0,1,0,0,0,0,0,0,1,0
2187,3348,1,35,0,0,0,7,0.6645685015443415,76.0,76.0,0,0,0,0,0,1,0,1,0
1553,2390,1,32,1,0,0,15,0.5178204111103699,0.0,7.0,1,0,0,0,0,1,1,0,0
4520,6935,1,21,0,1,0,1,0.6003440908766216,6.0,5.0,0,0,0,0,0,1,0,0,0
1565,2406,0,70,0,0,0,1,0.4391918395352028,2.0,1.0,1,0,0,0,0,1,0,1,0
4162,6378,1,41,1,0,0,16,0.471343537583306,468.0,0.0,1,0,0,0,0,1,0,0,0
1360,2095,1,53,0,0,0,0,0.5435751671576845,0.0,0.0,0,0,0,0,0,1,0,1,0
630,965,1,38,0,0,0,0,0.3664433400308426,2.0,1.0,1,0,0,0,0,1,0,1,0
3789,5809,1,45,1,0,1,20,0.4391918395352028,33.0,46.0,1,0,0,0,0,0,0,0,0
4207,6446,1,31,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
5093,7785,1,32,0,1,0,19,0.6003440908766216,0.0,1.0,1,0,0,0,0,1,1,0,0
1314,2034,1,37,0,0,0,2,0.4581791954731591,1.0,0.0,0,0,0,0,0,1,0,1,0
2797,4288,1,51,0,0,0,2,0.3143916266572755,23.0,22.0,0,0,0,0,0,1,0,1,0
3922,6000,0,23,0,0,0,0,0.5215402118248503,2.0,2.0,1,0,0,0,0,1,0,0,0
6230,9544,1,30,0,0,0,3,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,1,0,0
4565,7008,1,45,1,0,0,12,0.4988086830715998,10.0,3.0,1,0,0,0,0,0,1,0,0
6965,10651,1,23,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,0,0
695,1060,1,44,0,0,0,1,0.3234302047162445,1.0,1.0,1,0,0,0,0,1,0,1,0
5148,7875,1,25,0,0,0,4,0.5407152345120689,209.0,0.0,1,0,0,0,0,1,1,0,1
5468,8362,1,31,0,0,0,5,0.553433789621739,1.0,0.0,0,0,0,0,0,1,0,0,0
7098,10880,0,36,0,0,0,1,0.3789268871010585,1.0,0.0,0,0,0,0,1,0,0,1,0
4729,7246,1,24,0,0,0,2,0.4391918395352028,1.0,1.0,0,0,0,0,0,1,0,1,0
1347,2075,0,24,0,0,0,0,0.3789268871010585,24.0,23.0,0,0,0,0,0,0,0,0,0
3559,5454,0,25,0,0,0,0,0.4271605445645782,40.0,0.0,0,0,0,0,0,1,0,1,0
4718,7234,1,37,0,0,0,1,0.471343537583306,2.0,1.0,0,0,1,0,0,1,0,0,0
5339,8168,0,20,0,0,0,0,0.3789268871010585,0.0,0.0,1,0,0,0,0,0,0,1,0
2675,4086,1,26,0,0,0,13,0.3789268871010585,5.0,7.0,1,0,0,0,0,0,1,0,1
5840,8940,1,58,0,0,0,0,0.471343537583306,0.0,0.0,0,0,0,0,1,1,0,1,0
5175,7917,1,47,0,0,0,17,0.3143916266572755,1.0,0.0,1,0,0,0,0,1,1,0,0
7019,10748,1,44,0,0,0,1,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
1426,2193,0,27,0,0,0,6,0.471343537583306,5.0,1.0,0,0,0,0,0,1,0,1,0
5896,9034,1,43,0,0,0,3,0.3646630927902778,2.0,1.0,1,0,0,0,0,0,0,1,0
482,732,1,29,0,0,0,2,0.2704275238757435,1.0,0.0,0,0,1,0,0,0,0,1,0
1903,2898,0,31,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
525,808,1,27,0,1,1,6,0.3664433400308426,1.0,1.0,0,0,0,0,0,1,0,1,0
6202,9506,1,24,0,0,0,0,0.3789268871010585,15.0,15.0,1,0,0,0,0,0,1,0,0
5664,8667,1,35,0,0,0,16,0.4391918395352028,423.0,191.0,1,0,0,0,0,1,1,0,0
333,499,1,28,0,0,0,1,0.4968077795161603,1.0,1.0,0,0,0,0,0,1,0,0,0
4796,7338,1,20,1,1,1,4,0.471343537583306,1828.0,376.0,1,0,0,0,0,1,1,0,0
2011,3068,1,31,0,0,0,9,-0.0001577379985317,1674.0,0.0,1,0,0,0,0,1,0,0,0
5613,8595,1,47,0,0,0,11,0.471343537583306,56.0,89.0,0,0,0,0,0,1,0,1,0
388,590,1,48,1,0,0,23,0.7742632058007154,280.0,360.0,0,0,0,0,0,1,1,0,0
883,1345,1,19,0,0,0,1,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
349,523,1,19,0,1,0,2,1.0016194360980517,1.0,1.0,1,0,0,0,0,1,1,0,1
421,641,1,29,0,0,0,0,0.3789268871010585,5.0,5.0,0,0,0,0,0,0,0,0,0
83,127,1,50,0,0,0,0,0.4391918395352028,2.0,0.0,0,0,0,0,1,1,0,1,0
614,944,1,28,0,0,0,10,0.5178204111103699,8.0,0.0,1,0,0,0,0,1,0,1,0
1819,2766,1,28,0,0,0,8,0.471343537583306,495.0,20.0,1,0,0,0,0,1,1,0,0
3278,5042,1,45,0,0,0,13,0.50899549296254,56.0,6.0,1,0,0,0,0,0,0,0,0
1828,2779,0,57,0,0,0,3,0.5267769160164757,0.0,0.0,0,0,0,0,0,1,0,1,0
2786,4267,1,49,0,0,0,0,0.3789268871010585,19.0,1.0,0,0,0,0,1,0,0,1,0
1854,2825,1,23,0,0,0,1,0.6003440908766216,45.0,0.0,0,0,0,0,0,1,0,1,0
5714,8746,1,37,0,0,0,3,0.6003440908766216,4.0,38.0,0,0,0,0,0,1,0,1,0
7090,10870,0,42,0,0,0,4,0.6618340083469766,21.0,4.0,0,0,0,0,0,1,1,0,0
3878,5937,1,25,0,0,0,0,0.3789268871010585,46.0,0.0,1,0,0,0,0,0,0,1,0
4683,7184,1,26,0,0,0,2,0.6003440908766216,1.0,0.0,1,0,0,0,0,1,1,0,1
4122,6314,1,20,0,0,1,0,0.7450256706889369,0.0,1.0,0,0,0,0,0,1,0,0,1
5934,9093,1,22,0,0,0,1,0.5215402118248503,16.0,36.0,1,0,0,0,0,1,1,0,0
65,96,1,29,0,0,0,4,0.4391918395352028,98.0,18.0,1,0,0,0,0,1,1,0,0
1556,2394,1,42,0,0,0,2,0.6003440908766216,39.0,0.0,0,0,0,0,0,1,0,0,0
4790,7330,0,32,0,0,0,3,1.0082206061517036,1.0,0.0,1,0,0,0,0,1,0,1,0
4310,6596,1,51,0,0,0,0,0.668038283327083,2.0,2.0,1,0,0,0,0,1,0,1,0
3634,5569,1,59,0,0,0,1,0.3789268871010585,1.0,0.0,0,0,0,0,1,0,0,1,0
3688,5657,1,32,0,0,0,7,0.5407152345120689,72.0,37.0,1,0,0,0,0,1,1,0,1
5492,8404,1,46,0,0,0,1,0.4391918395352028,0.0,0.0,0,0,0,0,0,1,0,1,0
1114,1710,1,37,0,0,0,0,0.3944419827348675,2.0,0.0,0,0,0,0,0,0,0,1,0
1540,2371,1,33,0,0,0,2,0.3782583322229698,2.0,1.0,0,0,0,0,0,0,0,1,0
780,1192,1,57,0,0,0,11,0.6003440908766216,140.0,140.0,1,0,0,0,0,1,0,0,0
2738,4187,0,44,0,0,0,1,0.5267769160164757,0.0,1.0,0,0,0,0,0,1,0,1,0
2070,3168,1,25,1,0,0,4,0.4391918395352028,23.0,86.0,1,0,0,0,0,1,1,0,0
7079,10849,1,33,0,0,0,4,0.2543418164568391,265.0,17.0,1,0,0,0,0,0,0,0,0
1864,2843,1,39,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
1597,2454,1,32,0,0,0,1,0.2812364050932372,15.0,15.0,0,0,0,0,1,1,0,1,0
5853,8959,1,33,0,1,0,7,1.0020666085729877,116.0,116.0,0,0,0,0,1,1,1,0,0
1871,2854,1,31,0,0,0,19,0.5178204111103699,0.0,0.0,1,0,0,0,0,1,1,0,1
4859,7432,1,26,0,0,0,2,0.4391918395352028,0.0,0.0,0,0,0,0,0,1,0,0,0
3631,5564,1,35,0,0,0,5,0.4288851389791691,242.0,225.0,1,0,0,0,0,1,0,1,0
6536,10011,1,45,0,0,0,4,0.3782583322229698,1.0,0.0,1,0,0,0,0,0,0,1,0
218,327,1,51,0,0,0,0,0.3789268871010585,1.0,0.0,0,0,0,0,0,0,0,1,0
2577,3947,1,40,0,0,0,1,0.3664433400308426,1.0,0.0,0,0,0,0,1,1,0,1,0
1890,2879,1,29,0,0,0,0,0.1077017448773867,1.0,0.0,0,0,0,0,0,0,0,1,0
2239,3419,1,27,0,0,0,7,0.4391918395352028,4.0,10.0,1,0,0,0,0,1,0,0,0
5752,8799,1,21,0,0,1,2,0.6003440908766216,14.0,7.0,1,0,0,0,0,1,0,0,0
2895,4437,1,71,0,0,0,1,0.1077017448773867,4.0,3.0,0,0,0,0,0,0,0,1,0
389,594,0,52,0,0,0,0,0.3789268871010585,0.0,0.0,0,0,0,0,0,0,0,1,0
4103,6281,1,27,0,0,0,5,0.471343537583306,1.0,0.0,0,0,0,0,0,1,0,1,0
5501,8415,1,33,0,0,0,4,0.4350272801930294,1.0,56.0,0,0,0,0,0,1,0,0,0
6065,9283,1,40,0,0,0,5,0.4271605445645782,1.0,0.0,0,0,0,0,0,1,0,1,0
4205,6442,1,24,0,0,0,1,0.4213248724413568,2.0,2.0,1,0,0,0,0,0,0,0,0
6287,9632,1,46,0,0,0,1,0.4920384310905692,1.0,0.0,0,0,0,0,0,1,0,1,0
3340,5134,1,27,0,0,1,18,0.7742632058007154,179.0,178.0,0,0,0,0,0,1,1,0,1
496,760,1,29,0,0,0,4,0.4391918395352028,77.0,25.0,1,0,0,0,0,1,0,0,0
3723,5703,1,49,0,0,0,0,0.4743839107769999,1.0,0.0,0,0,1,0,0,1,0,1,0
1916,2917,1,26,0,0,1,3,0.5359953807481949,85.0,2.0,0,0,0,0,0,0,0,1,0
2553,3906,1,29,0,0,0,13,0.5178204111103699,6.0,1.0,1,0,0,0,0,1,1,0,0
2411,3685,1,36,0,0,0,1,0.4391918395352028,448.0,0.0,1,0,0,0,0,0,1,0,0
7169,10981,1,32,0,0,0,4,0.54244724459776,1.0,0.0,1,0,0,0,0,1,0,0,0
4481,6872,1,57,0,0,0,2,0.6003440908766216,0.0,0.0,1,0,0,0,0,1,0,1,0
4112,6296,1,31,0,0,0,1,0.5012775630501577,1.0,0.0,1,0,0,0,0,0,0,0,0
3748,5742,1,32,0,0,0,1,0.4391918395352028,1.0,0.0,1,0,0,0,0,1,0,1,0
560,859,1,23,0,0,0,1,0.2854769448535301,36.0,0.0,1,0,0,0,0,1,0,0,0
1953,2973,0,21,0,0,0,2,0.4135571094738751,26.0,26.0,0,0,0,0,1,1,0,1,0
5973,9160,1,25,0,0,0,5,0.4391918395352028,33.0,1.0,1,0,0,0,0,0,1,0,1
7092,10873,0,28,0,0,0,6,0.3242434762323005,2.0,2.0,1,0,0,0,0,0,0,0,0
6512,9969,1,45,0,0,0,5,1.0018292446253012,0.0,1.0,0,0,0,0,0,1,0,0,0
5651,8649,1,34,0,0,0,3,0.4391918395352028,8.0,8.0,0,0,0,0,0,1,0,1,0
1581,2429,1,29,0,0,0,1,0.6003440908766216,62.0,0.0,0,0,0,0,0,1,0,1,0
302,445,1,58,0,0,0,2,0.3432237459884911,2.0,1.0,0,0,0,0,0,1,0,1,0
4810,7358,1,25,0,0,0,0,0.458312797847967,2.0,1.0,0,0,0,0,1,1,0,1,0
1450,2228,1,19,0,1,0,3,0.471343537583306,30.0,30.0,1,0,0,0,0,1,0,1,0
269,399,0,52,0,0,0,0,0.6849587909234305,1.0,0.0,1,0,0,0,0,1,0,1,0
1889,2876,0,23,0,0,0,4,0.4391918395352028,15.0,43.0,1,0,0,0,0,0,1,0,0
6766,10357,1,36,0,0,0,1,0.471343537583306,1.0,0.0,0,0,0,0,0,1,0,1,0
3619,5548,0,44,0,0,0,4,0.5267769160164757,16.0,0.0,0,0,1,0,0,1,0,1,0
5824,8916,0,51,0,0,0,1,0.1663708268984129,0.0,0.0,1,0,0,0,0,0,0,1,0
2649,4049,1,23,0,0,1,4,1.0016194360980517,5.0,0.0,0,0,0,0,0,1,0,0,0
4700,7205,1,27,0,0,0,0,0.471343537583306,34.0,47.0,0,0,0,0,0,1,1,0,0
6907,10554,1,22,0,0,0,0,1.0031587299137428,69.0,1.0,1,0,0,0,0,1,0,0,0
5179,7923,1,68,0,0,0,7,0.24300747643372,16.0,5.0,0,0,0,0,0,1,0,0,0
6197,9497,1,39,0,0,0,1,0.0098676628423085,1.0,0.0,1,0,0,0,0,1,1,0,0
1371,2109,1,26,0,0,0,0,0.6260510296595012,0.0,0.0,0,0,0,0,0,1,0,0,0
4557,6997,1,25,0,0,0,2,0.3944419827348675,5.0,4.0,1,0,0,0,0,0,0,1,0
6089,9323,1,23,0,1,0,4,0.4184397546311481,3.0,2.0,0,0,0,0,0,0,1,0,1
2390,3656,1,22,0,0,0,0,0.7091781630513855,2.0,2.0,1,0,0,0,0,0,1,0,0
1635,2507,1,28,0,0,0,5,0.4711053847741047,1.0,1.0,1,0,0,0,0,0,0,0,0
1761,2681,1,43,0,0,0,1,0.4238879068726547,2.0,1.0,1,0,0,0,0,1,0,1,0
1272,1952,1,21,0,0,0,0,0.009944535807772,0.0,0.0,1,0,0,0,0,0,0,0,0
3214,4937,1,48,0,0,0,4,0.5178204111103699,1.0,1.0,0,0,0,0,1,1,0,1,0
3570,5474,1,28,0,0,0,4,0.4968077795161603,1.0,0.0,1,0,0,0,0,1,0,0,0
1409,2165,1,53,0,0,0,0,0.3789268871010585,1.0,1.0,1,0,0,0,0,0,0,1,0
735,1123,1,50,0,0,0,11,0.2433086525671237,2.0,2.0,1,0,0,0,0,1,1,0,0
758,1156,0,23,0,0,0,0,0.471343537583306,1.0,1.0,1,0,0,0,0,1,0,1,0
3977,6087,0,55,0,0,0,6,0.2527833130815687,37.0,36.0,0,0,0,0,0,1,0,1,0
747,1141,1,39,0,1,0,10,0.4391918395352028,37.0,40.0,1,0,0,0,0,0,1,0,0
5416,8282,1,21,1,0,0,1,0.3664433400308426,1.0,55.0,0,0,1,0,0,1,1,0,0
1563,2404,1,36,1,0,0,5,0.0090896509627073,119.0,1.0,1,0,0,0,0,1,1,0,1
683,1043,1,31,0,0,0,5,0.4391918395352028,6.0,6.0,1,0,0,0,0,1,0,0,0
1905,2900,1,24,0,0,0,3,0.4391918395352028,7.0,6.0,1,0,0,0,0,0,0,0,0
4453,6819,1,36,1,0,0,2,0.668038283327083,0.0,1.0,0,0,1,0,0,0,0,1,0
523,806,1,24,0,0,0,0,0.3143916266572755,15.0,15.0,0,0,0,0,0,1,0,1,0
6816,10428,1,53,0,0,0,8,0.5323850226964747,56.0,5.0,0,0,0,0,0,0,0,1,0
2800,4293,1,24,0,1,1,2,0.6003440908766216,242.0,241.0,0,0,0,0,1,1,1,0,1
5925,9081,1,20,0,0,0,0,0.471343537583306,11.0,0.0,0,0,0,0,1,1,0,1,0
4591,7044,1,25,0,0,0,1,0.4086047765168178,0.0,0.0,1,0,0,0,0,1,0,0,0
5960,9136,1,26,0,0,0,5,0.4350272801930294,0.0,2.0,1,0,0,0,0,1,0,1,0
4764,7294,1,41,0,0,0,31,0.5178204111103699,22.0,242.0,0,0,0,0,1,1,1,0,0
1239,1901,0,42,0,0,0,0,0.6003440908766216,44.0,0.0,0,0,0,0,0,1,0,1,0
3964,6071,1,45,0,0,0,11,0.5686891713440554,1.0,0.0,1,0,0,0,0,1,0,1,0
4663,7154,1,56,0,0,0,1,0.3789268871010585,1.0,1.0,0,0,0,0,0,0,0,1,0
1647,2521,0,24,0,0,0,1,0.471343537583306,1.0,0.0,1,0,0,0,0,1,0,0,0
4828,7387,1,43,0,0,0,12,0.798467289379897,52.0,52.0,0,0,0,0,0,1,0,0,0
5414,8280,1,35,0,0,0,8,0.3789268871010585,9.0,8.0,1,0,0,0,0,0,0,0,0
6081,9308,0,50,0,0,0,3,0.6003440908766216,0.0,0.0,0,0,0,0,0,1,0,1,0
6870,10507,1,33,0,0,0,1,0.24300747643372,20.0,20.0,0,0,0,0,0,1,0,1,0
1980,3020,1,46,0,0,0,2,0.471343537583306,36.0,0.0,1,0,0,0,0,1,1,0,0
6532,10007,1,20,0,0,0,0,0.3680063572924454,0.0,0.0,1,0,0,0,0,1,0,0,1
